Transaction_ID,Date_ID,Product_ID,Business_Unit_ID,Region_ID,Department_ID,Customer_Segment,Sales_Channel,Units_Sold,Unit_Price,Discount_Amount,Revenue,COGS,Gross_Profit,Gross_Margin_Pct,OPEX,EBITDA,Cash_Inflow,Cash_Outflow,Net_Cashflow
TXN015500,20250805,P005,BU002,REG001,DEP002,Enterprise,Direct Sales,18,15934.36,34796.69,252021.79,117798.39,134223.4,0.5326,96025.83,38197.57,238950.12,230877.57,8072.55
TXN015501,20250807,P006,BU002,REG002,DEP006,Enterprise,Direct Sales,5,8308.71,4763.31,36780.24,14347.97,22432.27,0.6099,10827.26,11605.01,31289.15,26477.05,4812.1
TXN015502,20250822,P005,BU002,REG001,DEP006,Mid-Market,Partner Sales,12,13924.44,19165.77,147927.51,76298.86,71628.65,0.4842,38895.38,32733.27,127209.76,125736.45,1473.31
TXN015503,20250825,P005,BU002,REG002,DEP001,Enterprise,Direct Sales,15,15874.81,24354.48,213767.67,97269.77,116497.9,0.545,92477.65,24020.25,192541.28,178084.25,14457.03
TXN015504,20250804,P005,BU002,REG003,DEP007,Small Business,Online Sales,19,14807.78,4786.5,276561.32,126724.19,149837.13,0.5418,72289.0,77548.13,239932.76,181150.04,58782.72
TXN015505,20250813,P005,BU002,REG002,DEP001,Mid-Market,Direct Sales,17,14102.76,15011.86,224735.06,113629.73,111105.33,0.4944,96588.94,14516.39,194477.08,229081.82,-34604.74
TXN015506,20250827,P005,BU002,REG003,DEP001,Mid-Market,Partner Sales,4,15096.43,7224.95,53160.77,25123.1,28037.67,0.5274,24725.4,3312.27,47276.95,53257.69,-5980.74
TXN015507,20250824,P005,BU002,REG001,DEP006,Enterprise,Partner Sales,12,15362.85,23168.18,161186.02,81005.01,80181.01,0.4974,38685.14,41495.87,148856.1,122047.81,26808.29
TXN015508,20250811,P005,BU002,REG002,DEP007,Mid-Market,Direct Sales,20,15577.6,28348.65,283203.35,127547.01,155656.34,0.5496,85296.61,70359.73,262467.3,216698.28,45769.02
TXN015509,20250811,P008,BU002,REG004,DEP007,Enterprise,Direct Sales,16,6199.65,11459.24,87735.16,35402.02,52333.14,0.5965,26873.61,25459.53,85759.91,57794.56,27965.35
TXN015510,20250805,P005,BU002,REG001,DEP007,Mid-Market,Direct Sales,18,14689.96,21290.52,243128.76,123238.63,119890.13,0.4931,72113.77,47776.36,237187.18,213689.35,23497.83
TXN015511,20250821,P007,BU002,REG003,DEP006,Enterprise,Partner Sales,17,11499.81,27437.08,168059.69,84068.92,83990.77,0.4998,43478.38,40512.39,166725.76,136981.35,29744.41
TXN015512,20250813,P006,BU002,REG002,DEP006,Enterprise,Direct Sales,19,8290.49,18946.5,138572.81,58547.55,80025.26,0.5775,35846.58,44178.68,133542.09,85015.77,48526.32
TXN015513,20250804,P006,BU002,REG002,DEP001,Enterprise,Partner Sales,14,7596.33,16110.43,90238.19,44123.78,46114.41,0.511,38898.35,7216.06,77790.74,80396.83,-2606.09
TXN015514,20250820,P006,BU002,REG001,DEP001,Enterprise,Direct Sales,10,7913.4,10418.08,68715.92,31253.52,37462.4,0.5452,32041.42,5420.98,60139.08,64427.54,-4288.46
TXN015515,20250819,P007,BU002,REG002,DEP002,Mid-Market,Direct Sales,7,11572.02,7282.99,73721.15,34901.27,38819.88,0.5266,27416.51,11403.37,63339.85,64132.67,-792.82
TXN015516,20250830,P007,BU002,REG004,DEP007,Enterprise,Partner Sales,17,11125.5,26623.68,162509.82,89279.11,73230.71,0.4506,49659.85,23570.86,138518.63,131218.59,7300.04
TXN015517,20250815,P008,BU002,REG001,DEP001,Small Business,Partner Sales,10,5730.12,4321.46,52979.74,20933.57,32046.17,0.6049,23699.47,8346.7,50285.88,40859.15,9426.73
TXN015518,20250808,P007,BU002,REG001,DEP001,Small Business,Online Sales,8,11883.7,950.7,94118.9,41696.03,52422.87,0.557,40592.38,11830.49,98646.39,82030.82,16615.57
TXN015519,20250825,P007,BU002,REG004,DEP001,Small Business,Online Sales,5,11040.52,822.77,54379.83,24268.12,30111.71,0.5537,23684.53,6427.18,50040.09,50022.66,17.43
TXN015520,20250817,P008,BU002,REG001,DEP005,Small Business,Online Sales,7,5784.54,404.92,40086.86,14979.35,25107.51,0.6263,13989.93,11117.58,34259.9,28983.48,5276.42
TXN015521,20250828,P005,BU002,REG001,DEP001,Enterprise,Direct Sales,5,15294.68,10704.33,65769.07,31417.81,34351.26,0.5223,30591.52,3759.74,61678.18,56348.11,5330.07
TXN015522,20250812,P007,BU002,REG004,DEP002,Small Business,Direct Sales,9,12365.01,4905.9,106379.19,46621.96,59757.23,0.5617,38515.88,21241.35,90675.85,77184.77,13491.08
TXN015523,20250816,P005,BU002,REG001,DEP002,Mid-Market,Direct Sales,15,16199.01,18419.9,224565.25,103467.57,121097.68,0.5393,82079.05,39018.63,232429.64,186891.11,45538.53
TXN015524,20250825,P007,BU002,REG001,DEP006,Small Business,Online Sales,4,11291.33,1096.89,44068.43,19617.18,24451.25,0.5548,12111.67,12339.58,38455.76,29096.69,9359.07
TXN015525,20250802,P005,BU002,REG002,DEP002,Mid-Market,Partner Sales,3,14837.39,4884.4,39627.77,19591.69,20036.08,0.5056,16023.8,4012.28,37767.23,37787.11,-19.88
TXN015526,20250824,P006,BU002,REG001,DEP001,Mid-Market,Online Sales,15,7855.03,4237.77,113587.68,44715.66,68872.02,0.6063,53492.0,15380.02,111390.64,91922.34,19468.3
TXN015527,20250829,P005,BU002,REG003,DEP001,Mid-Market,Direct Sales,9,14740.69,11493.22,121172.99,59934.28,61238.71,0.5054,53779.75,7458.96,118473.8,107357.85,11115.95
TXN015528,20250807,P007,BU002,REG002,DEP007,Mid-Market,Online Sales,16,12631.25,11258.25,190841.75,79932.6,110909.15,0.5812,58003.36,52905.79,170414.26,135422.61,34991.65
TXN015529,20250816,P005,BU002,REG003,DEP007,Mid-Market,Partner Sales,9,14089.49,14394.62,112410.79,56812.01,55598.78,0.4946,34545.19,21053.59,115531.62,87062.6,28469.02
TXN015530,20250808,P006,BU002,REG001,DEP001,Enterprise,Direct Sales,7,8463.89,7732.6,51514.63,22104.7,29409.93,0.5709,22778.71,6631.22,45354.94,41638.64,3716.3
TXN015531,20250812,P007,BU002,REG002,DEP006,Mid-Market,Online Sales,12,11278.83,6934.93,128411.03,60910.64,67500.39,0.5257,31455.76,36044.63,128574.17,98218.61,30355.56
TXN015532,20250811,P008,BU002,REG003,DEP006,Enterprise,Direct Sales,9,5960.16,6400.79,47240.65,19714.79,27525.86,0.5827,12543.57,14982.29,44414.58,33199.77,11214.81
TXN015533,20250804,P005,BU002,REG002,DEP002,Enterprise,Partner Sales,13,14051.2,23534.75,159130.85,88597.02,70533.83,0.4432,60144.82,10389.01,144529.68,137715.07,6814.61
TXN015534,20250817,P008,BU002,REG003,DEP007,Enterprise,Direct Sales,5,5636.13,3400.36,24780.29,11129.78,13650.51,0.5509,6344.19,7306.32,24286.54,18790.68,5495.86
TXN015535,20250808,P006,BU002,REG001,DEP001,Mid-Market,Direct Sales,20,7813.07,14477.52,141783.88,63977.98,77805.9,0.5488,66513.88,11292.02,128165.84,122798.68,5367.16
TXN015536,20250810,P008,BU002,REG002,DEP002,Mid-Market,Online Sales,17,6001.73,5697.16,96332.25,37407.43,58924.82,0.6117,35478.08,23446.74,95483.13,75200.13,20283.0
TXN015537,20250807,P007,BU002,REG003,DEP002,Enterprise,Online Sales,5,11587.93,4318.4,53621.25,25023.01,28598.24,0.5333,20623.64,7974.6,52655.6,44948.86,7706.74
TXN015538,20250802,P008,BU002,REG003,DEP006,Enterprise,Direct Sales,19,6432.26,13717.95,108494.99,41664.67,66830.32,0.616,26581.19,40249.13,96700.09,73542.8,23157.29
TXN015539,20250805,P007,BU002,REG002,DEP007,Enterprise,Direct Sales,18,12667.56,24777.68,203238.4,87180.45,116057.95,0.571,60786.39,55271.56,180701.98,135789.32,44912.66
TXN015540,20250824,P008,BU002,REG001,DEP007,Mid-Market,Direct Sales,11,5683.18,5350.39,57164.59,23097.01,34067.58,0.596,15879.78,18187.8,58701.34,38171.13,20530.21
TXN015541,20250817,P007,BU002,REG003,DEP002,Mid-Market,Partner Sales,6,11752.67,6129.08,64386.94,29919.85,34467.09,0.5353,26218.41,8248.68,65897.85,56146.62,9751.23
TXN015542,20250806,P008,BU002,REG001,DEP007,Mid-Market,Partner Sales,11,5656.93,5655.58,56570.65,25689.5,30881.15,0.5459,17299.22,13581.93,51116.43,38848.16,12268.27
TXN015543,20250828,P005,BU002,REG002,DEP007,Mid-Market,Partner Sales,19,15524.46,25374.55,269590.19,118189.38,151400.81,0.5616,76350.67,75050.14,265465.8,188276.36,77189.44
TXN015544,20250830,P008,BU002,REG004,DEP002,Enterprise,Direct Sales,15,6442.16,10295.3,86337.1,32694.59,53642.51,0.6213,34809.05,18833.46,84910.98,71647.58,13263.4
TXN015545,20250803,P007,BU002,REG002,DEP001,Small Business,Online Sales,19,12097.3,2298.49,227550.21,91640.1,135910.11,0.5973,108728.7,27181.41,219813.11,188421.36,31391.75
TXN015546,20250829,P007,BU002,REG003,DEP005,Mid-Market,Online Sales,12,12619.27,9172.93,142258.31,64177.47,78080.84,0.5489,47161.6,30919.24,143389.26,116624.26,26765.0
TXN015547,20250801,P006,BU002,REG003,DEP002,Mid-Market,Direct Sales,7,7452.44,3436.97,48730.11,20299.36,28430.75,0.5834,18383.26,10047.49,46393.8,40962.59,5431.21
TXN015548,20250827,P005,BU002,REG002,DEP006,Enterprise,Direct Sales,19,15680.32,38091.94,259834.14,123090.28,136743.86,0.5263,64316.07,72427.79,265890.34,175254.61,90635.73
TXN015549,20250818,P005,BU002,REG002,DEP001,Mid-Market,Partner Sales,5,14605.8,8440.1,64588.9,33897.18,30691.72,0.4752,27215.14,3476.58,66330.55,62060.46,4270.09
TXN015550,20250819,P005,BU002,REG001,DEP001,Enterprise,Direct Sales,11,15974.0,23772.38,151941.62,71602.88,80338.74,0.5287,71944.69,8394.05,136307.85,151923.73,-15615.88
TXN015551,20250825,P006,BU002,REG001,DEP002,Enterprise,Direct Sales,13,7803.47,10196.6,91248.51,40520.65,50727.86,0.5559,33167.18,17560.68,90242.22,79700.59,10541.63
TXN015552,20250830,P007,BU002,REG002,DEP006,Small Business,Online Sales,19,11799.48,2241.9,221948.22,92402.54,129545.68,0.5837,54065.03,75480.65,197183.65,145572.77,51610.88
TXN015553,20250803,P008,BU002,REG001,DEP001,Mid-Market,Partner Sales,10,6024.69,5769.87,54477.03,21777.69,32699.34,0.6002,25376.73,7322.61,52036.77,47916.16,4120.61
TXN015554,20250826,P006,BU002,REG002,DEP005,Small Business,Partner Sales,8,8332.77,4000.71,62661.45,25858.31,36803.14,0.5873,20796.55,16006.59,56122.6,44035.03,12087.57
TXN015555,20250821,P005,BU002,REG003,DEP004,Mid-Market,Partner Sales,18,15015.87,31678.68,238606.98,121338.86,117268.12,0.4915,40655.57,76612.55,242918.78,166369.03,76549.75
TXN015556,20250802,P007,BU002,REG001,DEP002,Enterprise,Direct Sales,18,12604.21,22969.99,203905.79,92492.12,111413.67,0.5464,82032.24,29381.43,205117.74,189405.31,15712.43
TXN015557,20250827,P006,BU002,REG004,DEP001,Small Business,Online Sales,4,7658.02,618.25,30013.83,11595.09,18418.74,0.6137,13120.69,5298.05,27944.63,26507.3,1437.33
TXN015558,20250817,P008,BU002,REG002,DEP001,Enterprise,Direct Sales,13,6119.83,8708.0,70849.79,28931.21,41918.58,0.5917,33870.77,8047.81,64359.09,57570.4,6788.69
TXN015559,20250802,P006,BU002,REG001,DEP001,Small Business,Online Sales,6,8178.69,699.67,48372.47,17263.11,31109.36,0.6431,21536.07,9573.29,42009.01,38766.01,3243.0
TXN015560,20250814,P008,BU002,REG002,DEP005,Enterprise,Direct Sales,16,5753.15,11287.18,80763.22,36081.02,44682.2,0.5532,27537.32,17144.88,80233.62,64351.93,15881.69
TXN015561,20250818,P006,BU002,REG002,DEP006,Small Business,Online Sales,8,8200.01,656.0,64944.08,25035.91,39908.17,0.6145,18789.28,21118.89,55926.82,45967.92,9958.9
TXN015562,20250808,P005,BU002,REG002,DEP008,Enterprise,Direct Sales,11,14720.39,16692.15,145232.14,76381.41,68850.73,0.4741,23475.3,45375.43,150569.26,94112.03,56457.23
TXN015563,20250815,P005,BU002,REG001,DEP007,Enterprise,Direct Sales,12,14339.66,21669.89,150406.03,77588.24,72817.79,0.4841,37836.29,34981.5,143559.94,112105.52,31454.42
TXN015564,20250823,P007,BU002,REG002,DEP007,Enterprise,Direct Sales,13,12738.41,17267.17,148332.16,61928.8,86403.36,0.5825,44462.62,41940.74,152117.66,109687.27,42430.39
TXN015565,20250803,P005,BU002,REG002,DEP007,Small Business,Partner Sales,9,16173.14,5956.22,139602.04,62937.39,76664.65,0.5492,35687.16,40977.49,146117.07,93221.42,52895.65
TXN015566,20250807,P007,BU002,REG002,DEP001,Mid-Market,Partner Sales,13,11746.99,17281.51,135429.36,66390.16,69039.2,0.5098,63181.16,5858.04,136350.68,124491.59,11859.09
TXN015567,20250825,P008,BU002,REG003,DEP002,Mid-Market,Online Sales,17,6057.95,3543.33,99441.82,36872.2,62569.62,0.6292,35258.25,27311.37,88666.14,78446.51,10219.63
TXN015568,20250818,P005,BU002,REG002,DEP001,Enterprise,Direct Sales,18,15125.4,37405.06,234852.14,125738.25,109113.89,0.4646,107483.8,1630.09,245704.42,231838.66,13865.76
TXN015569,20250817,P006,BU002,REG003,DEP007,Mid-Market,Partner Sales,13,8527.88,10655.41,100207.03,41821.04,58385.99,0.5827,29249.15,29136.84,89885.36,65846.61,24038.75
TXN015570,20250817,P007,BU002,REG002,DEP007,Small Business,Partner Sales,10,11515.23,8497.17,106655.13,52793.38,53861.75,0.505,32824.92,21036.83,95820.74,79591.37,16229.37
TXN015571,20250804,P008,BU002,REG002,DEP002,Enterprise,Partner Sales,13,5742.29,11496.42,63153.35,28806.91,34346.44,0.5439,24872.35,9474.09,56478.8,55962.8,516.0
TXN015572,20250829,P007,BU002,REG003,DEP006,Mid-Market,Direct Sales,11,11050.8,8524.33,113034.47,58663.77,54370.7,0.481,27174.76,27195.94,115024.99,77511.19,37513.8
TXN015573,20250806,P006,BU002,REG003,DEP001,Enterprise,Online Sales,7,7932.6,4078.41,51449.79,22355.28,29094.51,0.5655,22383.7,6710.81,51601.0,45771.03,5829.97
TXN015574,20250808,P007,BU002,REG003,DEP007,Mid-Market,Online Sales,18,12159.82,8486.39,210390.37,86622.8,123767.57,0.5883,56213.55,67554.02,195464.33,138253.47,57210.86
TXN015575,20250809,P005,BU002,REG001,DEP003,Mid-Market,Online Sales,3,15073.7,2702.58,42518.52,20603.79,21914.73,0.5154,7611.94,14302.79,41861.18,25560.96,16300.22
TXN015576,20250825,P007,BU002,REG001,DEP002,Small Business,Online Sales,8,11871.04,1450.43,93517.89,39513.02,54004.87,0.5775,36023.91,17980.96,94522.72,81323.95,13198.77
TXN015577,20250831,P008,BU002,REG004,DEP006,Enterprise,Partner Sales,8,5950.66,7195.18,40410.1,18111.13,22298.97,0.5518,11001.33,11297.64,34915.29,26663.74,8251.55
TXN015578,20250813,P007,BU002,REG003,DEP002,Mid-Market,Partner Sales,7,11340.06,7602.61,71777.81,37090.49,34687.32,0.4833,27024.42,7662.9,71494.07,61425.9,10068.17
TXN015579,20250821,P008,BU002,REG002,DEP001,Enterprise,Direct Sales,7,6283.05,5607.34,38374.01,14657.61,23716.4,0.618,16947.35,6769.05,39878.63,28908.15,10970.48
TXN015580,20250814,P005,BU002,REG003,DEP001,Small Business,Partner Sales,18,13973.29,19076.08,232443.14,122642.93,109800.21,0.4724,101410.23,8389.98,204937.17,211369.26,-6432.09
TXN015581,20250830,P006,BU002,REG001,DEP001,Enterprise,Online Sales,3,7968.88,1778.52,22128.12,8867.11,13261.01,0.5993,9352.11,3908.9,20335.36,17304.34,3031.02
TXN015582,20250818,P008,BU002,REG002,DEP001,Enterprise,Direct Sales,3,6470.4,2404.5,17006.7,6402.46,10604.24,0.6235,7252.24,3352.0,15029.65,13235.1,1794.55
TXN015583,20250809,P006,BU002,REG001,DEP001,Enterprise,Direct Sales,5,7455.57,3881.97,33395.88,14344.44,19051.44,0.5705,14344.05,4707.39,34939.14,29056.87,5882.27
TXN015584,20250812,P008,BU002,REG002,DEP001,Mid-Market,Partner Sales,8,5774.08,5446.71,40745.93,17008.74,23737.19,0.5826,19021.97,4715.22,40094.99,37915.87,2179.12
TXN015585,20250824,P005,BU002,REG004,DEP001,Small Business,Online Sales,15,15659.3,2348.9,232540.6,99348.7,133191.9,0.5728,106106.13,27085.77,218119.21,223151.16,-5031.95
TXN015586,20250810,P008,BU002,REG003,DEP001,Mid-Market,Online Sales,3,6111.99,651.22,17684.75,6672.0,11012.75,0.6227,7653.76,3358.99,16608.59,15495.04,1113.55
TXN015587,20250817,P005,BU002,REG003,DEP007,Small Business,Partner Sales,3,14389.67,1751.63,41417.38,20942.56,20474.82,0.4944,10505.48,9969.34,38551.7,32765.98,5785.72
TXN015588,20250802,P006,BU002,REG003,DEP008,Enterprise,Direct Sales,7,8426.23,7458.8,51524.81,20802.79,30722.02,0.5963,8089.32,22632.7,45363.59,26598.12,18765.47
TXN015589,20250822,P005,BU002,REG001,DEP001,Small Business,Online Sales,3,14339.65,430.19,42588.76,19581.69,23007.07,0.5402,19855.16,3151.91,37276.5,41044.07,-3767.57
TXN015590,20250823,P006,BU002,REG001,DEP001,Mid-Market,Direct Sales,3,8440.05,1904.82,23415.33,9102.58,14312.75,0.6113,10044.77,4267.98,20159.68,19551.31,608.37
TXN015591,20250811,P008,BU002,REG001,DEP007,Mid-Market,Direct Sales,10,5849.82,4304.42,54193.78,21921.96,32271.82,0.5955,14832.17,17439.65,53404.67,33259.15,20145.52
TXN015592,20250824,P006,BU002,REG004,DEP007,Enterprise,Direct Sales,18,7507.05,15896.2,119230.7,56536.66,62694.04,0.5258,31534.96,31159.08,108569.39,89652.29,18917.1
TXN015593,20250808,P006,BU002,REG002,DEP001,Enterprise,Direct Sales,5,7412.94,4409.07,32655.63,16080.48,16575.15,0.5076,13742.9,2832.25,32422.02,29659.41,2762.61
TXN015594,20250803,P005,BU002,REG002,DEP001,Enterprise,Direct Sales,11,14424.15,16895.81,141769.84,75734.22,66035.62,0.4658,64337.0,1698.62,140516.15,143496.5,-2980.35
TXN015595,20250813,P008,BU002,REG001,DEP006,Enterprise,Direct Sales,11,6021.49,7333.33,58903.06,24563.26,34339.8,0.583,17273.86,17065.94,55502.99,43451.86,12051.13
TXN015596,20250825,P008,BU002,REG001,DEP005,Small Business,Online Sales,10,5858.99,585.9,58004.0,22175.05,35828.95,0.6177,19742.79,16086.16,60110.08,44858.52,15251.56
TXN015597,20250828,P005,BU002,REG002,DEP007,Enterprise,Direct Sales,11,14348.69,21415.41,136420.18,73159.78,63260.4,0.4637,36925.02,26335.38,130765.87,116161.1,14604.77
TXN015598,20250813,P005,BU002,REG003,DEP001,Enterprise,Partner Sales,6,13816.8,10889.65,72011.15,41945.09,30066.06,0.4175,32863.21,-2797.15,74762.46,75954.42,-1191.96
TXN015599,20250816,P007,BU002,REG001,DEP001,Enterprise,Direct Sales,7,11637.69,8875.06,72588.77,34687.77,37901.0,0.5221,31218.19,6682.81,67007.4,64370.06,2637.34
TXN015600,20250814,P006,BU002,REG002,DEP003,Enterprise,Direct Sales,18,8586.07,21410.91,133138.35,53441.05,79697.3,0.5986,26186.91,53510.39,115510.96,83898.58,31612.38
TXN015601,20250812,P007,BU002,REG001,DEP007,Enterprise,Direct Sales,16,12377.67,19929.65,178113.07,81756.23,96356.84,0.541,54080.41,42276.43,186246.3,128315.87,57930.43
TXN015602,20250826,P005,BU002,REG001,DEP001,Enterprise,Partner Sales,6,13847.22,12325.75,70757.57,37787.06,32970.51,0.466,33038.21,-67.7,69991.66,66964.31,3027.35
TXN015603,20250820,P006,BU002,REG003,DEP007,Enterprise,Direct Sales,14,8468.04,11979.03,106573.53,44367.42,62206.11,0.5837,27433.65,34772.46,96661.33,77143.41,19517.92
TXN015604,20250827,P007,BU002,REG002,DEP001,Small Business,Online Sales,7,11764.98,1866.14,80488.72,34615.73,45872.99,0.5699,36148.41,9724.58,76638.59,74388.27,2250.32
TXN015605,20250815,P005,BU002,REG001,DEP001,Mid-Market,Direct Sales,17,15580.59,26331.38,238538.65,105203.38,133335.27,0.559,104488.71,28846.56,249837.88,230579.9,19257.98
TXN015606,20250823,P008,BU002,REG001,DEP003,Mid-Market,Partner Sales,4,6362.53,3002.71,22447.41,8462.87,13984.54,0.623,3981.93,10002.61,21800.67,13206.39,8594.28
TXN015607,20250820,P007,BU002,REG002,DEP007,Mid-Market,Online Sales,19,12940.58,15447.48,230423.54,98032.16,132391.38,0.5746,68652.21,63739.17,199883.74,171070.4,28813.34
TXN015608,20250829,P006,BU002,REG004,DEP007,Enterprise,Direct Sales,3,8268.28,2624.22,22180.62,9617.31,12563.31,0.5664,6529.3,6034.01,23242.14,17502.36,5739.78
TXN015609,20250819,P008,BU002,REG001,DEP005,Enterprise,Direct Sales,19,6462.2,16680.57,106101.23,39863.7,66237.53,0.6243,39057.19,27180.34,106161.8,86806.19,19355.61
TXN015610,20250802,P007,BU002,REG001,DEP002,Small Business,Direct Sales,20,12723.98,7113.97,247365.63,97375.59,149990.04,0.6063,101160.84,48829.2,214192.28,203444.12,10748.16
TXN015611,20250818,P008,BU002,REG003,DEP001,Mid-Market,Partner Sales,16,5957.38,10684.62,84633.46,36514.89,48118.57,0.5686,36286.93,11831.64,87799.99,71884.62,15915.37
TXN015612,20250801,P007,BU002,REG004,DEP002,Mid-Market,Direct Sales,13,11412.82,14585.05,133781.61,66641.49,67140.12,0.5019,50127.19,17012.93,117819.07,111095.92,6723.15
TXN015613,20250815,P005,BU002,REG002,DEP003,Mid-Market,Partner Sales,5,15327.7,7403.27,69235.23,32392.75,36842.48,0.5321,12532.81,24309.67,68988.22,40969.28,28018.94
TXN015614,20250818,P006,BU002,REG003,DEP007,Enterprise,Direct Sales,6,7629.68,4706.29,41071.79,18597.0,22474.79,0.5472,12154.43,10320.36,42321.68,29001.34,13320.34
TXN015615,20250830,P007,BU002,REG001,DEP001,Mid-Market,Direct Sales,15,11723.83,14816.54,161040.91,72676.86,88364.05,0.5487,70973.95,17390.1,147044.65,131767.13,15277.52
TXN015616,20250817,P007,BU002,REG002,DEP008,Mid-Market,Online Sales,16,11834.23,12682.42,176665.26,85536.51,91128.75,0.5158,29518.9,61609.85,166578.61,125543.31,41035.3
TXN015617,20250810,P006,BU002,REG001,DEP001,Mid-Market,Online Sales,6,8466.34,2816.81,47981.23,18759.55,29221.68,0.609,21454.32,7767.36,45307.49,42090.85,3216.64
TXN015618,20250817,P006,BU002,REG002,DEP007,Mid-Market,Online Sales,12,7462.24,3440.11,86106.77,34643.24,51463.53,0.5977,21551.06,29912.47,82140.3,56414.8,25725.5
TXN015619,20250805,P006,BU002,REG002,DEP005,Enterprise,Direct Sales,17,7830.04,14614.16,118496.52,49623.45,68873.07,0.5812,39376.26,29496.81,109405.74,90365.93,19039.81
TXN015620,20250804,P005,BU002,REG001,DEP007,Small Business,Online Sales,8,14234.85,2777.33,111101.47,55002.25,56099.22,0.5049,33051.04,23048.18,114778.88,84987.43,29791.45
TXN015621,20250807,P006,BU002,REG002,DEP002,Enterprise,Direct Sales,4,7917.09,3492.65,28175.71,11757.83,16417.88,0.5827,10703.13,5714.75,25258.52,24353.85,904.67
TXN015622,20250802,P005,BU002,REG001,DEP001,Enterprise,Direct Sales,14,14299.05,27713.03,172473.67,87494.58,84979.09,0.4927,75982.87,8996.22,149634.06,167393.52,-17759.46
TXN015623,20250818,P005,BU002,REG003,DEP001,Mid-Market,Direct Sales,4,14473.01,5214.35,52677.69,25242.21,27435.48,0.5208,24319.54,3115.94,51442.85,48983.29,2459.56
TXN015624,20250817,P005,BU002,REG003,DEP002,Small Business,Partner Sales,11,15194.06,12187.36,154947.3,70341.43,84605.87,0.546,62582.7,22023.17,139874.23,122524.93,17349.3
TXN015625,20250802,P008,BU002,REG001,DEP002,Enterprise,Direct Sales,20,6367.05,14992.94,112348.06,46766.69,65581.37,0.5837,44189.25,21392.12,114269.35,95592.05,18677.3
TXN015626,20250811,P005,BU002,REG001,DEP001,Enterprise,Partner Sales,6,14799.87,13746.73,75052.49,40962.19,34090.3,0.4542,32805.62,1284.68,78263.71,69714.65,8549.06
TXN015627,20250809,P008,BU002,REG001,DEP001,Mid-Market,Direct Sales,18,6394.9,7210.57,107897.63,41951.59,65946.04,0.6112,46278.05,19667.99,103539.51,80434.09,23105.42
TXN015628,20250803,P005,BU002,REG001,DEP007,Mid-Market,Direct Sales,4,16137.07,6099.07,58449.21,27566.2,30883.01,0.5284,18038.52,12844.49,50813.95,45081.88,5732.07
TXN015629,20250827,P007,BU002,REG003,DEP001,Small Business,Online Sales,8,11567.02,925.36,91610.8,39256.1,52354.7,0.5715,42169.41,10185.29,96170.24,78337.64,17832.6
TXN015630,20250805,P007,BU002,REG004,DEP007,Enterprise,Direct Sales,5,12149.53,7640.78,53106.87,24975.6,28131.27,0.5297,13837.16,14294.11,52578.24,36101.36,16476.88
TXN015631,20250804,P006,BU002,REG004,DEP007,Enterprise,Direct Sales,11,8255.65,10500.52,80311.63,33690.02,46621.61,0.5805,22112.16,24509.45,83946.24,53017.56,30928.68
TXN015632,20250815,P008,BU002,REG003,DEP007,Mid-Market,Partner Sales,18,6415.15,13306.07,102166.63,41685.66,60480.97,0.592,27636.62,32844.35,106703.98,67845.97,38858.01
TXN015633,20250811,P005,BU002,REG002,DEP001,Enterprise,Direct Sales,4,14918.48,6291.06,53382.86,25102.12,28280.74,0.5298,22884.07,5396.67,50661.77,47915.96,2745.81
TXN015634,20250828,P008,BU002,REG001,DEP007,Enterprise,Direct Sales,20,5819.91,13586.71,102811.49,46830.77,55980.72,0.5445,30000.85,25979.87,103167.02,74350.15,28816.87
TXN015635,20250815,P006,BU002,REG003,DEP007,Small Business,Online Sales,17,8121.23,1380.61,136680.3,53218.65,83461.65,0.6106,35098.15,48363.5,139405.11,83670.7,55734.41
TXN015636,20250806,P007,BU002,REG003,DEP003,Mid-Market,Direct Sales,18,11787.18,17393.52,194775.72,92727.53,102048.19,0.5239,40577.1,61471.09,195444.3,133856.42,61587.88
TXN015637,20250805,P005,BU002,REG002,DEP001,Mid-Market,Online Sales,8,14905.77,6956.28,112289.88,50651.76,61638.12,0.5489,48969.93,12668.19,99632.64,105248.39,-5615.75
TXN015638,20250802,P007,BU002,REG002,DEP001,Mid-Market,Online Sales,12,12121.36,6950.74,138505.58,62287.34,76218.24,0.5503,62132.65,14085.59,124366.44,115251.65,9114.79
TXN015639,20250804,P005,BU002,REG001,DEP001,Mid-Market,Partner Sales,4,14229.21,6678.54,50238.3,25153.66,25084.64,0.4993,21852.93,3231.71,47249.96,43468.96,3781.0
TXN015640,20250828,P005,BU002,REG003,DEP001,Mid-Market,Partner Sales,9,14873.73,14509.86,119353.71,55587.19,63766.52,0.5343,51920.06,11846.46,113267.34,103100.66,10166.68
TXN015641,20250820,P005,BU002,REG002,DEP002,Mid-Market,Online Sales,12,15869.54,6032.27,184402.21,76032.49,108369.72,0.5877,69470.29,38899.43,179252.68,141999.14,37253.54
TXN015642,20250814,P007,BU002,REG003,DEP007,Enterprise,Partner Sales,19,12956.9,32795.7,213385.4,90935.47,122449.93,0.5738,56066.4,66383.53,216138.97,148115.34,68023.63
TXN015643,20250821,P007,BU002,REG002,DEP001,Enterprise,Direct Sales,14,12778.03,20823.72,158068.7,72232.26,85836.44,0.543,67458.33,18378.11,137869.09,152573.18,-14704.09
