Budget_ID,Date_ID,Product_ID,Business_Unit_ID,Region_ID,Department_ID,Budget_Category,Budget_Amount,Forecast_Amount,Scenario,Budget_Version
BUD004335,20251001,P001,BU001,REG003,DEP002,OPEX,1813082.96,1890724.1,Base,Revised
BUD004336,20251001,P001,BU001,REG003,DEP003,EBITDA,1015814.4,1003623.71,Base,Revised
BUD004337,20251001,P001,BU001,REG003,DEP003,Cash Inflow,4816799.69,5156599.4,Base,Revised
BUD004338,20251001,P001,BU001,REG003,DEP003,Cash Outflow,4206483.99,4389967.42,Base,Revised
BUD004339,20251001,P001,BU001,REG004,DEP001,Revenue,3246639.65,3257233.67,Base,Revised
BUD004340,20251001,P001,BU001,REG004,DEP006,COGS,1534728.62,1497466.96,Base,Revised
BUD004341,20251001,P001,BU001,REG004,DEP002,OPEX,1054658.66,1099176.17,Base,Revised
BUD004342,20251001,P001,BU001,REG004,DEP003,EBITDA,723416.59,719862.45,Base,Revised
BUD004343,20251001,P001,BU001,REG004,DEP003,Cash Inflow,2986345.85,3063507.88,Base,Revised
BUD004344,20251001,P001,BU001,REG004,DEP003,Cash Outflow,2463958.82,2555754.03,Base,Revised
BUD004345,20251001,P005,BU002,REG001,DEP001,Revenue,11577206.43,12558450.22,Base,Revised
BUD004346,20251001,P005,BU002,REG001,DEP006,COGS,5474356.11,5843712.19,Base,Revised
BUD004347,20251001,P005,BU002,REG001,DEP005,OPEX,4068083.12,4488157.91,Base,Revised
BUD004348,20251001,P005,BU002,REG001,DEP003,EBITDA,2429499.72,2404715.26,Base,Revised
BUD004349,20251001,P005,BU002,REG001,DEP003,Cash Inflow,11462253.85,11719380.94,Base,Revised
BUD004350,20251001,P005,BU002,REG001,DEP003,Cash Outflow,9873165.55,10010452.1,Base,Revised
BUD004351,20251001,P005,BU002,REG002,DEP001,Revenue,8285350.37,8290821.16,Base,Revised
BUD004352,20251001,P005,BU002,REG002,DEP006,COGS,3771250.33,3677655.35,Base,Revised
BUD004353,20251001,P005,BU002,REG002,DEP005,OPEX,2746735.76,2982689.5,Base,Revised
BUD004354,20251001,P005,BU002,REG002,DEP003,EBITDA,1649919.49,1563234.82,Base,Revised
BUD004355,20251001,P005,BU002,REG002,DEP003,Cash Inflow,7710310.42,7811202.54,Base,Revised
BUD004356,20251001,P005,BU002,REG002,DEP003,Cash Outflow,6285873.45,6634342.43,Base,Revised
BUD004357,20251001,P005,BU002,REG003,DEP001,Revenue,6465072.75,7229459.34,Base,Revised
BUD004358,20251001,P005,BU002,REG003,DEP006,COGS,3198506.02,3402169.41,Base,Revised
BUD004359,20251001,P005,BU002,REG003,DEP005,OPEX,2385992.08,2555266.08,Base,Revised
BUD004360,20251001,P005,BU002,REG003,DEP003,EBITDA,1194328.55,1202152.57,Base,Revised
BUD004361,20251001,P005,BU002,REG003,DEP003,Cash Inflow,6315341.16,6749862.24,Base,Revised
BUD004362,20251001,P005,BU002,REG003,DEP003,Cash Outflow,5801927.15,6070194.24,Base,Revised
BUD004363,20251001,P005,BU002,REG004,DEP001,Revenue,1897934.23,1997647.99,Base,Revised
BUD004364,20251001,P005,BU002,REG004,DEP006,COGS,848951.11,927610.36,Base,Revised
BUD004365,20251001,P005,BU002,REG004,DEP005,OPEX,682966.82,722358.36,Base,Revised
BUD004366,20251001,P005,BU002,REG004,DEP003,EBITDA,340179.85,342358.39,Base,Revised
BUD004367,20251001,P005,BU002,REG004,DEP003,Cash Inflow,1825238.14,1946119.65,Base,Revised
BUD004368,20251001,P005,BU002,REG004,DEP003,Cash Outflow,1550617.39,1638507.0,Base,Revised
BUD004369,20251001,P009,BU003,REG001,DEP001,Revenue,11275221.41,11619773.15,Base,Revised
BUD004370,20251001,P009,BU003,REG001,DEP006,COGS,4944988.75,4718685.64,Base,Revised
BUD004371,20251001,P009,BU003,REG001,DEP005,OPEX,3363462.89,3585229.46,Base,Revised
BUD004372,20251001,P009,BU003,REG001,DEP003,EBITDA,3405450.33,3313414.27,Base,Revised
BUD004373,20251001,P009,BU003,REG001,DEP003,Cash Inflow,10195283.45,11160377.86,Base,Revised
BUD004374,20251001,P009,BU003,REG001,DEP003,Cash Outflow,8025772.59,8135500.4,Base,Revised
BUD004375,20251001,P009,BU003,REG002,DEP001,Revenue,8123394.5,7892875.88,Base,Revised
BUD004376,20251001,P009,BU003,REG002,DEP006,COGS,3394698.63,3321514.06,Base,Revised
BUD004377,20251001,P009,BU003,REG002,DEP005,OPEX,2292613.76,2537496.82,Base,Revised
BUD004378,20251001,P009,BU003,REG002,DEP003,EBITDA,2180444.57,2097782.99,Base,Revised
BUD004379,20251001,P009,BU003,REG002,DEP003,Cash Inflow,7207035.4,7192963.88,Base,Revised
BUD004380,20251001,P009,BU003,REG002,DEP003,Cash Outflow,5314830.43,5939997.57,Base,Revised
BUD004381,20251001,P009,BU003,REG003,DEP001,Revenue,5286345.16,5781798.05,Base,Revised
BUD004382,20251001,P009,BU003,REG003,DEP006,COGS,2584807.82,2404058.28,Base,Revised
BUD004383,20251001,P009,BU003,REG003,DEP005,OPEX,1743444.28,1946752.75,Base,Revised
BUD004384,20251001,P009,BU003,REG003,DEP003,EBITDA,1399782.85,1400216.0,Base,Revised
BUD004385,20251001,P009,BU003,REG003,DEP003,Cash Inflow,5121621.99,5559014.77,Base,Revised
BUD004386,20251001,P009,BU003,REG003,DEP003,Cash Outflow,4271025.44,4530788.49,Base,Revised
BUD004387,20251001,P009,BU003,REG004,DEP001,Revenue,2784767.64,2833115.04,Base,Revised
BUD004388,20251001,P009,BU003,REG004,DEP006,COGS,1271479.35,1183201.19,Base,Revised
BUD004389,20251001,P009,BU003,REG004,DEP005,OPEX,883673.42,955088.91,Base,Revised
BUD004390,20251001,P009,BU003,REG004,DEP003,EBITDA,727707.39,694964.17,Base,Revised
BUD004391,20251001,P009,BU003,REG004,DEP003,Cash Inflow,2725990.73,2826076.05,Base,Revised
BUD004392,20251001,P009,BU003,REG004,DEP003,Cash Outflow,1925230.76,2048497.68,Base,Revised
BUD004393,20251001,P013,BU004,REG001,DEP001,Revenue,7820946.54,8822611.93,Base,Revised
BUD004394,20251001,P013,BU004,REG001,DEP006,COGS,3351148.94,3712248.3,Base,Revised
BUD004395,20251001,P013,BU004,REG001,DEP005,OPEX,2700126.04,2925754.07,Base,Revised
BUD004396,20251001,P013,BU004,REG001,DEP003,EBITDA,2301531.38,2378918.42,Base,Revised
BUD004397,20251001,P013,BU004,REG001,DEP003,Cash Inflow,7452667.33,8603101.86,Base,Revised
BUD004398,20251001,P013,BU004,REG001,DEP003,Cash Outflow,6325604.46,6348324.36,Base,Revised
BUD004399,20251001,P013,BU004,REG002,DEP001,Revenue,5285963.55,5901983.52,Base,Revised
BUD004400,20251001,P013,BU004,REG002,DEP006,COGS,2398175.21,2327264.58,Base,Revised
BUD004401,20251001,P013,BU004,REG002,DEP005,OPEX,1989426.31,2201806.03,Base,Revised
BUD004402,20251001,P013,BU004,REG002,DEP003,EBITDA,1283622.69,1328908.12,Base,Revised
BUD004403,20251001,P013,BU004,REG002,DEP003,Cash Inflow,4936614.92,5459314.31,Base,Revised
BUD004404,20251001,P013,BU004,REG002,DEP003,Cash Outflow,4193980.62,4352326.11,Base,Revised
BUD004405,20251001,P013,BU004,REG003,DEP001,Revenue,5552589.74,6298381.57,Base,Revised
BUD004406,20251001,P013,BU004,REG003,DEP006,COGS,2473420.05,2661667.33,Base,Revised
BUD004407,20251001,P013,BU004,REG003,DEP005,OPEX,2066535.79,2160392.53,Base,Revised
BUD004408,20251001,P013,BU004,REG003,DEP003,EBITDA,1388236.56,1522917.9,Base,Revised
BUD004409,20251001,P013,BU004,REG003,DEP003,Cash Inflow,5359411.67,6125828.69,Base,Revised
BUD004410,20251001,P013,BU004,REG003,DEP003,Cash Outflow,4440917.92,4806971.42,Base,Revised
BUD004411,20251001,P013,BU004,REG004,DEP001,Revenue,2276559.93,2672968.25,Base,Revised
BUD004412,20251001,P013,BU004,REG004,DEP006,COGS,1021602.1,1032452.45,Base,Revised
BUD004413,20251001,P013,BU004,REG004,DEP005,OPEX,870239.49,906649.59,Base,Revised
BUD004414,20251001,P013,BU004,REG004,DEP003,EBITDA,586409.4,603571.17,Base,Revised
BUD004415,20251001,P013,BU004,REG004,DEP003,Cash Inflow,2268055.19,2486322.62,Base,Revised
BUD004416,20251001,P013,BU004,REG004,DEP003,Cash Outflow,1773397.61,1906298.87,Base,Revised
BUD004417,20251101,P001,BU001,REG001,DEP001,Revenue,9777834.44,10255794.38,Base,Revised
BUD004418,20251101,P001,BU001,REG001,DEP006,COGS,4672606.96,4796053.98,Base,Revised
BUD004419,20251101,P001,BU001,REG001,DEP002,OPEX,3186729.46,3463338.74,Base,Revised
BUD004420,20251101,P001,BU001,REG001,DEP003,EBITDA,2236102.19,2264673.78,Base,Revised
BUD004421,20251101,P001,BU001,REG001,DEP003,Cash Inflow,9028790.22,9644148.84,Base,Revised
BUD004422,20251101,P001,BU001,REG001,DEP003,Cash Outflow,7995022.92,8132742.21,Base,Revised
BUD004423,20251101,P001,BU001,REG002,DEP001,Revenue,7290745.7,7006192.78,Base,Revised
BUD004424,20251101,P001,BU001,REG002,DEP006,COGS,3460405.47,3247210.28,Base,Revised
BUD004425,20251101,P001,BU001,REG002,DEP002,OPEX,2421120.65,2582224.54,Base,Revised
BUD004426,20251101,P001,BU001,REG002,DEP003,EBITDA,1455410.66,1355145.77,Base,Revised
BUD004427,20251101,P001,BU001,REG002,DEP003,Cash Inflow,7241950.37,6614085.78,Base,Revised
BUD004428,20251101,P001,BU001,REG002,DEP003,Cash Outflow,5352705.43,5781015.72,Base,Revised
BUD004429,20251101,P001,BU001,REG003,DEP001,Revenue,4895754.37,5434104.75,Base,Revised
BUD004430,20251101,P001,BU001,REG003,DEP006,COGS,2593920.72,2552637.98,Base,Revised
BUD004431,20251101,P001,BU001,REG003,DEP002,OPEX,1690730.9,1784541.56,Base,Revised
BUD004432,20251101,P001,BU001,REG003,DEP003,EBITDA,1104076.85,1101975.88,Base,Revised
BUD004433,20251101,P001,BU001,REG003,DEP003,Cash Inflow,4808397.8,5320349.03,Base,Revised
BUD004434,20251101,P001,BU001,REG003,DEP003,Cash Outflow,4062766.57,4284983.07,Base,Revised
BUD004435,20251101,P001,BU001,REG004,DEP001,Revenue,2803723.65,2888252.07,Base,Revised
BUD004436,20251101,P001,BU001,REG004,DEP006,COGS,1218642.24,1283963.37,Base,Revised
BUD004437,20251101,P001,BU001,REG004,DEP002,OPEX,937919.11,1032528.43,Base,Revised
BUD004438,20251101,P001,BU001,REG004,DEP003,EBITDA,538375.66,506362.4,Base,Revised
BUD004439,20251101,P001,BU001,REG004,DEP003,Cash Inflow,2799740.16,2792180.33,Base,Revised
BUD004440,20251101,P001,BU001,REG004,DEP003,Cash Outflow,2252101.37,2263104.97,Base,Revised
BUD004441,20251101,P005,BU002,REG001,DEP001,Revenue,10416536.64,11319620.39,Base,Revised
BUD004442,20251101,P005,BU002,REG001,DEP006,COGS,4762368.47,4926403.58,Base,Revised
BUD004443,20251101,P005,BU002,REG001,DEP005,OPEX,3853530.17,4284628.11,Base,Revised
BUD004444,20251101,P005,BU002,REG001,DEP003,EBITDA,2015064.21,2003115.46,Base,Revised
BUD004445,20251101,P005,BU002,REG001,DEP003,Cash Inflow,9932833.97,11002183.43,Base,Revised
BUD004446,20251101,P005,BU002,REG001,DEP003,Cash Outflow,8971355.81,9086302.74,Base,Revised
BUD004447,20251101,P005,BU002,REG002,DEP001,Revenue,9750565.55,9630915.4,Base,Revised
BUD004448,20251101,P005,BU002,REG002,DEP006,COGS,4698992.28,4536089.62,Base,Revised
BUD004449,20251101,P005,BU002,REG002,DEP005,OPEX,3241270.81,3409044.54,Base,Revised
BUD004450,20251101,P005,BU002,REG002,DEP003,EBITDA,1899778.1,1799915.23,Base,Revised
BUD004451,20251101,P005,BU002,REG002,DEP003,Cash Inflow,9298188.11,9526992.63,Base,Revised
BUD004452,20251101,P005,BU002,REG002,DEP003,Cash Outflow,7293776.1,7807049.06,Base,Revised
BUD004453,20251101,P005,BU002,REG003,DEP001,Revenue,6854850.17,7439578.98,Base,Revised
BUD004454,20251101,P005,BU002,REG003,DEP006,COGS,3725872.71,3457236.5,Base,Revised
BUD004455,20251101,P005,BU002,REG003,DEP005,OPEX,2607480.04,2838795.29,Base,Revised
BUD004456,20251101,P005,BU002,REG003,DEP003,EBITDA,1242537.85,1293194.44,Base,Revised
BUD004457,20251101,P005,BU002,REG003,DEP003,Cash Inflow,6932549.65,7236443.86,Base,Revised
BUD004458,20251101,P005,BU002,REG003,DEP003,Cash Outflow,6239188.62,6571089.19,Base,Revised
BUD004459,20251101,P005,BU002,REG004,DEP001,Revenue,3328619.37,3470337.08,Base,Revised
BUD004460,20251101,P005,BU002,REG004,DEP006,COGS,1471972.41,1600325.12,Base,Revised
BUD004461,20251101,P005,BU002,REG004,DEP005,OPEX,1137996.3,1166697.49,Base,Revised
BUD004462,20251101,P005,BU002,REG004,DEP003,EBITDA,669711.35,649452.99,Base,Revised
BUD004463,20251101,P005,BU002,REG004,DEP003,Cash Inflow,3212396.34,3140493.29,Base,Revised
BUD004464,20251101,P005,BU002,REG004,DEP003,Cash Outflow,2616934.04,2729781.79,Base,Revised
BUD004465,20251101,P009,BU003,REG001,DEP001,Revenue,11041770.01,11270176.51,Base,Revised
BUD004466,20251101,P009,BU003,REG001,DEP006,COGS,4459161.72,4710513.53,Base,Revised
BUD004467,20251101,P009,BU003,REG001,DEP005,OPEX,3610636.05,3983565.86,Base,Revised
BUD004468,20251101,P009,BU003,REG001,DEP003,EBITDA,2897479.89,2962462.39,Base,Revised
BUD004469,20251101,P009,BU003,REG001,DEP003,Cash Inflow,10143158.33,10989202.81,Base,Revised
BUD004470,20251101,P009,BU003,REG001,DEP003,Cash Outflow,7910059.49,8604601.93,Base,Revised
BUD004471,20251101,P009,BU003,REG002,DEP001,Revenue,7882924.78,7514297.06,Base,Revised
BUD004472,20251101,P009,BU003,REG002,DEP006,COGS,3458986.87,3145911.17,Base,Revised
BUD004473,20251101,P009,BU003,REG002,DEP005,OPEX,2247277.83,2408115.82,Base,Revised
BUD004474,20251101,P009,BU003,REG002,DEP003,EBITDA,2242857.86,2135605.54,Base,Revised
BUD004475,20251101,P009,BU003,REG002,DEP003,Cash Inflow,7675894.42,7196585.06,Base,Revised
BUD004476,20251101,P009,BU003,REG002,DEP003,Cash Outflow,5284351.12,5377946.88,Base,Revised
BUD004477,20251101,P009,BU003,REG003,DEP001,Revenue,6065808.14,6658097.48,Base,Revised
BUD004478,20251101,P009,BU003,REG003,DEP006,COGS,2750364.91,2692051.33,Base,Revised
BUD004479,20251101,P009,BU003,REG003,DEP005,OPEX,2129368.37,2286583.8,Base,Revised
BUD004480,20251101,P009,BU003,REG003,DEP003,EBITDA,1688408.9,1702667.93,Base,Revised
BUD004481,20251101,P009,BU003,REG003,DEP003,Cash Inflow,6092262.89,6136375.6,Base,Revised
BUD004482,20251101,P009,BU003,REG003,DEP003,Cash Outflow,4682062.39,5128381.46,Base,Revised
BUD004483,20251101,P009,BU003,REG004,DEP001,Revenue,3118490.4,3108140.17,Base,Revised
BUD004484,20251101,P009,BU003,REG004,DEP006,COGS,1304826.03,1340245.91,Base,Revised
BUD004485,20251101,P009,BU003,REG004,DEP005,OPEX,1010722.0,1063117.5,Base,Revised
BUD004486,20251101,P009,BU003,REG004,DEP003,EBITDA,835160.21,791411.69,Base,Revised
BUD004487,20251101,P009,BU003,REG004,DEP003,Cash Inflow,3181859.58,3046250.8,Base,Revised
BUD004488,20251101,P009,BU003,REG004,DEP003,Cash Outflow,2212210.41,2407216.68,Base,Revised
BUD004489,20251101,P013,BU004,REG001,DEP001,Revenue,8858519.33,9986571.04,Base,Revised
BUD004490,20251101,P013,BU004,REG001,DEP006,COGS,4041840.22,4155831.23,Base,Revised
BUD004491,20251101,P013,BU004,REG001,DEP005,OPEX,3217739.42,3444310.41,Base,Revised
BUD004492,20251101,P013,BU004,REG001,DEP003,EBITDA,2345885.49,2566674.32,Base,Revised
BUD004493,20251101,P013,BU004,REG001,DEP003,Cash Inflow,8803175.56,9972115.5,Base,Revised
BUD004494,20251101,P013,BU004,REG001,DEP003,Cash Outflow,7458669.29,7705799.04,Base,Revised
BUD004495,20251101,P013,BU004,REG002,DEP001,Revenue,4620294.21,5127051.23,Base,Revised
BUD004496,20251101,P013,BU004,REG002,DEP006,COGS,2110656.98,2095242.12,Base,Revised
BUD004497,20251101,P013,BU004,REG002,DEP005,OPEX,1702067.4,1851695.83,Base,Revised
BUD004498,20251101,P013,BU004,REG002,DEP003,EBITDA,1142239.69,1160352.11,Base,Revised
BUD004499,20251101,P013,BU004,REG002,DEP003,Cash Inflow,4288923.0,4736710.59,Base,Revised
BUD004500,20251101,P013,BU004,REG002,DEP003,Cash Outflow,3644931.77,3818682.81,Base,Revised
BUD004501,20251101,P013,BU004,REG003,DEP001,Revenue,6392078.97,7398281.97,Base,Revised
BUD004502,20251101,P013,BU004,REG003,DEP006,COGS,2874644.35,3071021.4,Base,Revised
BUD004503,20251101,P013,BU004,REG003,DEP005,OPEX,2310080.7,2525904.31,Base,Revised
BUD004504,20251101,P013,BU004,REG003,DEP003,EBITDA,1755605.37,1879729.83,Base,Revised
BUD004505,20251101,P013,BU004,REG003,DEP003,Cash Inflow,6092418.9,7160006.37,Base,Revised
BUD004506,20251101,P013,BU004,REG003,DEP003,Cash Outflow,4988604.84,5420041.17,Base,Revised
BUD004507,20251101,P013,BU004,REG004,DEP001,Revenue,1989389.86,2214047.55,Base,Revised
BUD004508,20251101,P013,BU004,REG004,DEP006,COGS,860175.25,918905.75,Base,Revised
BUD004509,20251101,P013,BU004,REG004,DEP005,OPEX,649094.07,727051.11,Base,Revised
BUD004510,20251101,P013,BU004,REG004,DEP003,EBITDA,570325.01,603054.01,Base,Revised
BUD004511,20251101,P013,BU004,REG004,DEP003,Cash Inflow,1838331.02,2104224.63,Base,Revised
BUD004512,20251101,P013,BU004,REG004,DEP003,Cash Outflow,1510780.72,1637174.17,Base,Revised
BUD004513,20251201,P001,BU001,REG001,DEP001,Revenue,10909062.9,12071821.33,Base,Revised
BUD004514,20251201,P001,BU001,REG001,DEP006,COGS,5278613.16,5224625.37,Base,Revised
BUD004515,20251201,P001,BU001,REG001,DEP002,OPEX,3570486.17,3761640.16,Base,Revised
BUD004516,20251201,P001,BU001,REG001,DEP003,EBITDA,2597014.56,2498010.26,Base,Revised
BUD004517,20251201,P001,BU001,REG001,DEP003,Cash Inflow,10609581.92,11063083.0,Base,Revised
BUD004518,20251201,P001,BU001,REG001,DEP003,Cash Outflow,8510686.11,8993463.01,Base,Revised
BUD004519,20251201,P001,BU001,REG002,DEP001,Revenue,8606944.07,8219642.5,Base,Revised
BUD004520,20251201,P001,BU001,REG002,DEP006,COGS,3589320.46,3729268.01,Base,Revised
BUD004521,20251201,P001,BU001,REG002,DEP002,OPEX,2620832.78,2788312.42,Base,Revised
BUD004522,20251201,P001,BU001,REG002,DEP003,EBITDA,1869687.92,1748558.35,Base,Revised
BUD004523,20251201,P001,BU001,REG002,DEP003,Cash Inflow,8358417.33,7894920.7,Base,Revised
BUD004524,20251201,P001,BU001,REG002,DEP003,Cash Outflow,6015730.24,6318821.03,Base,Revised
BUD004525,20251201,P001,BU001,REG003,DEP001,Revenue,5264697.21,5896658.65,Base,Revised
BUD004526,20251201,P001,BU001,REG003,DEP006,COGS,2673780.4,2613594.69,Base,Revised
BUD004527,20251201,P001,BU001,REG003,DEP002,OPEX,1873119.09,1946831.04,Base,Revised
BUD004528,20251201,P001,BU001,REG003,DEP003,EBITDA,1134529.33,1175558.64,Base,Revised
BUD004529,20251201,P001,BU001,REG003,DEP003,Cash Inflow,5299691.96,5488590.17,Base,Revised
BUD004530,20251201,P001,BU001,REG003,DEP003,Cash Outflow,4307328.13,4709721.37,Base,Revised
BUD004531,20251201,P001,BU001,REG004,DEP001,Revenue,2411408.87,2428235.33,Base,Revised
BUD004532,20251201,P001,BU001,REG004,DEP006,COGS,1202057.6,1123064.28,Base,Revised
BUD004533,20251201,P001,BU001,REG004,DEP002,OPEX,742941.52,803608.03,Base,Revised
BUD004534,20251201,P001,BU001,REG004,DEP003,EBITDA,562024.84,546927.96,Base,Revised
BUD004535,20251201,P001,BU001,REG004,DEP003,Cash Inflow,2392395.63,2335677.64,Base,Revised
BUD004536,20251201,P001,BU001,REG004,DEP003,Cash Outflow,1919879.06,1933912.24,Base,Revised
BUD004537,20251201,P005,BU002,REG001,DEP001,Revenue,11782538.86,12599994.59,Base,Revised
BUD004538,20251201,P005,BU002,REG001,DEP006,COGS,5770781.76,5605879.34,Base,Revised
BUD004539,20251201,P005,BU002,REG001,DEP005,OPEX,4180321.67,4597688.32,Base,Revised
BUD004540,20251201,P005,BU002,REG001,DEP003,EBITDA,2177342.41,2229209.5,Base,Revised
BUD004541,20251201,P005,BU002,REG001,DEP003,Cash Inflow,10979310.43,11667759.91,Base,Revised
BUD004542,20251201,P005,BU002,REG001,DEP003,Cash Outflow,9944448.13,10325934.04,Base,Revised
BUD004543,20251201,P005,BU002,REG002,DEP001,Revenue,8371909.32,8079323.36,Base,Revised
BUD004544,20251201,P005,BU002,REG002,DEP006,COGS,3437140.64,3725487.67,Base,Revised
BUD004545,20251201,P005,BU002,REG002,DEP005,OPEX,2853577.35,3057745.13,Base,Revised
BUD004546,20251201,P005,BU002,REG002,DEP003,EBITDA,1473904.53,1417832.47,Base,Revised
BUD004547,20251201,P005,BU002,REG002,DEP003,Cash Inflow,7793554.62,7767944.45,Base,Revised
BUD004548,20251201,P005,BU002,REG002,DEP003,Cash Outflow,6505251.03,6604184.56,Base,Revised
BUD004549,20251201,P005,BU002,REG003,DEP001,Revenue,9229288.04,10003631.06,Base,Revised
BUD004550,20251201,P005,BU002,REG003,DEP006,COGS,4567408.07,4578476.46,Base,Revised
BUD004551,20251201,P005,BU002,REG003,DEP005,OPEX,3444740.76,3527061.27,Base,Revised
BUD004552,20251201,P005,BU002,REG003,DEP003,EBITDA,1921484.5,1937603.07,Base,Revised
BUD004553,20251201,P005,BU002,REG003,DEP003,Cash Inflow,9199569.57,9875032.77,Base,Revised
BUD004554,20251201,P005,BU002,REG003,DEP003,Cash Outflow,7751085.86,8243364.96,Base,Revised
BUD004555,20251201,P005,BU002,REG004,DEP001,Revenue,2610927.99,2727758.43,Base,Revised
BUD004556,20251201,P005,BU002,REG004,DEP006,COGS,1302346.55,1205554.96,Base,Revised
BUD004557,20251201,P005,BU002,REG004,DEP005,OPEX,982651.25,1078789.34,Base,Revised
BUD004558,20251201,P005,BU002,REG004,DEP003,EBITDA,497066.94,477081.15,Base,Revised
BUD004559,20251201,P005,BU002,REG004,DEP003,Cash Inflow,2492612.43,2561501.91,Base,Revised
BUD004560,20251201,P005,BU002,REG004,DEP003,Cash Outflow,2154637.81,2242239.0,Base,Revised
BUD004561,20251201,P009,BU003,REG001,DEP001,Revenue,10997941.96,11668790.05,Base,Revised
BUD004562,20251201,P009,BU003,REG001,DEP006,COGS,4769113.41,4773342.1,Base,Revised
BUD004563,20251201,P009,BU003,REG001,DEP005,OPEX,3240814.92,3479627.72,Base,Revised
BUD004564,20251201,P009,BU003,REG001,DEP003,EBITDA,3288822.88,3261297.16,Base,Revised
BUD004565,20251201,P009,BU003,REG001,DEP003,Cash Inflow,10189467.27,11128582.8,Base,Revised
BUD004566,20251201,P009,BU003,REG001,DEP003,Cash Outflow,7845228.12,8517224.89,Base,Revised
BUD004567,20251201,P009,BU003,REG002,DEP001,Revenue,8427677.73,8190452.3,Base,Revised
BUD004568,20251201,P009,BU003,REG002,DEP006,COGS,3562558.15,3520150.07,Base,Revised
BUD004569,20251201,P009,BU003,REG002,DEP005,OPEX,2456203.12,2631580.33,Base,Revised
BUD004570,20251201,P009,BU003,REG002,DEP003,EBITDA,2276961.92,2149505.77,Base,Revised
BUD004571,20251201,P009,BU003,REG002,DEP003,Cash Inflow,8439987.91,7856579.33,Base,Revised
BUD004572,20251201,P009,BU003,REG002,DEP003,Cash Outflow,5794710.12,6387277.16,Base,Revised
BUD004573,20251201,P009,BU003,REG003,DEP001,Revenue,8311065.21,8933396.79,Base,Revised
BUD004574,20251201,P009,BU003,REG003,DEP006,COGS,3984385.99,3619829.35,Base,Revised
BUD004575,20251201,P009,BU003,REG003,DEP005,OPEX,2761142.45,2981438.42,Base,Revised
BUD004576,20251201,P009,BU003,REG003,DEP003,EBITDA,2467030.9,2492981.19,Base,Revised
BUD004577,20251201,P009,BU003,REG003,DEP003,Cash Inflow,7673446.9,8491045.42,Base,Revised
BUD004578,20251201,P009,BU003,REG003,DEP003,Cash Outflow,6352268.87,6545828.79,Base,Revised
BUD004579,20251201,P009,BU003,REG004,DEP001,Revenue,3468778.29,3426213.15,Base,Revised
BUD004580,20251201,P009,BU003,REG004,DEP006,COGS,1550950.35,1437862.43,Base,Revised
BUD004581,20251201,P009,BU003,REG004,DEP005,OPEX,1136150.63,1229235.45,Base,Revised
BUD004582,20251201,P009,BU003,REG004,DEP003,EBITDA,860615.38,832241.01,Base,Revised
BUD004583,20251201,P009,BU003,REG004,DEP003,Cash Inflow,3179509.95,3306304.38,Base,Revised
BUD004584,20251201,P009,BU003,REG004,DEP003,Cash Outflow,2523201.96,2669507.9,Base,Revised
BUD004585,20251201,P013,BU004,REG001,DEP001,Revenue,8986639.62,10503475.21,Base,Revised
BUD004586,20251201,P013,BU004,REG001,DEP006,COGS,4051661.1,4095301.26,Base,Revised
BUD004587,20251201,P013,BU004,REG001,DEP005,OPEX,3429450.49,3813898.18,Base,Revised
BUD004588,20251201,P013,BU004,REG001,DEP003,EBITDA,2268136.6,2357328.68,Base,Revised
BUD004589,20251201,P013,BU004,REG001,DEP003,Cash Inflow,8525159.39,9877446.84,Base,Revised
BUD004590,20251201,P013,BU004,REG001,DEP003,Cash Outflow,7771211.1,7970289.58,Base,Revised
BUD004591,20251201,P013,BU004,REG002,DEP001,Revenue,6927628.61,7615497.67,Base,Revised
BUD004592,20251201,P013,BU004,REG002,DEP006,COGS,2904731.35,2944301.07,Base,Revised
BUD004593,20251201,P013,BU004,REG002,DEP005,OPEX,2228457.1,2437530.38,Base,Revised
BUD004594,20251201,P013,BU004,REG002,DEP003,EBITDA,2008213.0,2003370.12,Base,Revised
BUD004595,20251201,P013,BU004,REG002,DEP003,Cash Inflow,6555909.96,7019329.23,Base,Revised
BUD004596,20251201,P013,BU004,REG002,DEP003,Cash Outflow,5312744.95,5428419.29,Base,Revised
BUD004597,20251201,P013,BU004,REG003,DEP001,Revenue,5595407.86,6338713.3,Base,Revised
BUD004598,20251201,P013,BU004,REG003,DEP006,COGS,2718169.53,2544189.27,Base,Revised
BUD004599,20251201,P013,BU004,REG003,DEP005,OPEX,1994695.0,2193334.28,Base,Revised
BUD004600,20251201,P013,BU004,REG003,DEP003,EBITDA,1556703.1,1754949.44,Base,Revised
BUD004601,20251201,P013,BU004,REG003,DEP003,Cash Inflow,5331795.28,6214988.46,Base,Revised
BUD004602,20251201,P013,BU004,REG003,DEP003,Cash Outflow,4520930.82,4678827.95,Base,Revised
BUD004603,20251201,P013,BU004,REG004,DEP001,Revenue,1987094.64,2304415.42,Base,Revised
BUD004604,20251201,P013,BU004,REG004,DEP006,COGS,837818.55,871066.03,Base,Revised
BUD004605,20251201,P013,BU004,REG004,DEP005,OPEX,645063.19,680434.37,Base,Revised
BUD004606,20251201,P013,BU004,REG004,DEP003,EBITDA,658499.07,701783.96,Base,Revised
BUD004607,20251201,P013,BU004,REG004,DEP003,Cash Inflow,1958056.09,2175414.2,Base,Revised
